conversation_root_id,customer_tweet_id,customer_text,brand_tweet_id,brand_text,created_at,brand_author_id,candidate_intent,gold_intent,gold_escalation,label_source,label_notes
42553,42553,@AmazonHelp I don't think the package is damaged.Rather carrier communication issue. Why else the changing stories ?found out about return from email.,42554,"@125402 Goodness, my apologies for the frustration! Please keep us posted on your new order. We want to help any way we can! ^KN",Wed Nov 01 16:10:07 +0000 2017,AmazonHelp,return,,,human_required,
283179,283179,"@AmazonHelp Thank you for your prompt response, I encountered technical issue I couldn't send my feedback through app.",283181,@183461 Ah okay- Are you still facing that same issue now? Or has it been fixed? ^NV,Fri Oct 06 12:49:02 +0000 2017,AmazonHelp,return,,,human_required,
214365,214365,"@115850 @115821 Contacted multiple times but still the return is not picked up and surprisingly two different agents have written the exactly same email Line by Line ( notice dates). Only difference is signature, BOTS???? @115851 @AmazonHelp @134682 https://t.co/gCUWEbnZhm",214364,"@166918 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. 2/2 ^PS",Mon Nov 20 07:30:36 +0000 2017,AmazonHelp,return,,,human_required,
259927,259927,Hi @AmazonHelp some items have arrived that I haven't ordered it's come on my name but it's not in my account how can I send it back?,259926,"@177836 I'm sorry for the unexpected items, Taz! We can look into this with you in real-time here: https://t.co/JzP7hlA23B. ^WJ",Thu Oct 05 20:22:16 +0000 2017,AmazonHelp,return,,,human_required,
40421,40421,@AmazonHelp Otherwise i cant return this damage product,40424,"@120261 As mentioned earlier, you will receive a correspondence regarding the concern of your return. Please check your inbox. ^JS",Wed Nov 01 17:08:39 +0000 2017,AmazonHelp,return,,,human_required,
65688,65688,.@AmazonHelp I’m kinda done - I spent 1.5 hours in talks with four (!) different hotliners which ended up not being able to help until I bought more (!) to have my cart be above $25 so I could return three other broken CDs. Will return &amp; scout local stores instead. @115851,65685,@131035 Were you advised as to why your cart had to be above $25? Were we able to provide a return label for the broken CDs?^PJ,Thu Nov 30 08:48:14 +0000 2017,AmazonHelp,return,,,human_required,
136247,136247,@115821 While placing the order it is showing minimum 2 order quantity in most of the product s..Why..I am a prime member.,136246,"@146702 Hello, some items have a restriction on the quantity you are able to purchase.^CR",Fri Nov 24 09:12:46 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
77354,77354,"@115830 @AmazonHelp #AmazonPrime #AmazonDelivery 
Yet again Amazon have lost my order.",77352,"@133242 Hi Tom, I'm sorry to hear this. Have you had any updates to the tracking of your order?^PJ",Thu Nov 30 12:19:13 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
17187,17187,@AmazonHelp Kindly return my prime membership amount,17185,@119791 Please connect with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. ^RW,Wed Nov 01 04:09:50 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
245942,245942,*Pays for a prime membership just to get shipping dates that are 10 days out* ....I'm mad at y'all @115821,245941,@174411 Our Prime shipping refers to the transit time after the item ships. Have we missed a delivery date provided at checkout? ^GR,Thu Oct 05 15:11:52 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
141128,141128,"De cuando pides a @116928 ""prime"" y el mensajero de @130709 te deja el paquete en un Bar a 2km de casa porque no le queda de camino...BRAVO por esa seriedad...!👏 #asiNuncaMas",141127,"@147825 Sentimos los inconvenientes con tu pedido, ¿nos podrías indicar si has podido contactar al transportista? ^KA",Thu Nov 23 12:46:49 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
91291,91291,"@AmazonHelp Primer capítulo de la segunda temporada de Mozart in the jungle, el consumismo lo dejo para otro día 😜",91289,@135798 Una serie increíble. ¿Qué es lo que más te ha gustado de Mozart in the Jungle? 😉 ^LG,Thu Nov 30 15:22:31 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
156659,156659,@AmazonHelp They promised my package would come next day...3 times... Nothing came. They game me another month of prime but still no package,156661,@151983 Did anyone you spoke with attempt to contact the courier on your behalf? ^NC,Fri Nov 24 18:40:24 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
287405,287405,"Hallo Leute, seit dem letzten iOS update habe ich Probleme mit Amazon Prime Video, nach ein paar Minuten bricht... https://t.co/yq7kZCcjXn",287404,@184486 Bitte bei unserem Amazon Video-Team zu melden: https://t.co/7b9JLlWlIO Viele Grüße  - Ralph,Fri Oct 06 14:44:57 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
63941,63941,Ich weiss echt noch wofür ich Amazon Prime bezahle und dann noch einen Aufschlag für morning Express zahle wenn das Paket dann doch fast 5 Tage zu mir braucht! Und zu spät da is. Was da los @116316 ?,63942,@130688 So sollte das natürlich nicht laufen. Gerne schaut sich das unser Kundenservice genauer an. Diesen erreichst du über https://t.co/24XL9C4y1x. ^KM,Thu Nov 30 08:12:22 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
5242,5242,"@115850 You don't deliver to Imphal , Manipur 795001. Even though I am prime member. So not buying one...till you deliver.",43696,"@125691 Due to certain regulatory and operational restrictions, we're unable to offer delivery services at some pin codes. We are working on expanding our services. ^NR",Sat Nov 25 22:42:50 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
137091,137091,Anyone else a paying @AmazonHelp PRIME member who has suddenly lost 1-day delivery options because they have prioritised #BlackFriday vultures?,137090,"@146396 Hi Adam, during the busy Black Friday period, some deliveries may take slightly longer than usual. Please see your up-to-date delivery date at checkout, which provides our most accurate estimate of delivery date.^PJ",Fri Nov 24 09:48:50 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
111863,111863,a primeira vez q comprei na @117086 o livro chegou em 2 dias. espero do fundo do meu coração que dessa vez seja assim também,111862,@140840 Oi Donna 😉 Tomara que receba seu pedido em breve! Qual é a data prevista de entrega? ^LG,Thu Nov 23 16:09:08 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
245917,245917,"@120533 bonjour, je pars aux États-Unis deux mois, est-ce que mon abonnement prime fonctionnera aussi sur le site U.S?",245915,"@174407 Bonjour, les avantages de votre abonnement Prime sur Amazon.fr ne sont pas applicables sur les autres sites Amazon :\ ^MH",Thu Oct 05 15:06:10 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
127933,127933,@115850 look at your new Prime customer. They just love the boxes that come home every week from #Amazon https://t.co/MFiynVe5zn,127931,@144758 We are honored to serve the Highness! Could you help us with the title of the royalty? ^EM,Fri Nov 24 04:08:32 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
261731,261731,@AmazonHelp first experience of #amazonprime failed to deliver. Not sure why I'm paying a premium for such poor performance #wheresmystuff,261730,@178323 I'm sorry for the poor experience! Please reach us here: https://t.co/JzP7hlA23B for available options. ^EZ,Thu Oct 05 21:44:32 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
133686,133686,"@115830 
I just got a notification to say some trousers my hub needed urgently..had been delivered (prime) 
No note, no parcel..
Said secure location, I dont have one
Checked the bins, checked neighbours. Nothing.
Need redelivery now! 
Useless they didn't knock either",133685,@146136 I understand the frustration! Check here and see if this information helps https://t.co/OioNOFDGwJ If you still need assistance let us know ^DJ,Thu Nov 23 14:26:25 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
136847,136847,"@115850 - your delivery sucks. Your customer service - worse. And if you do this to the so called Prime customers after collecting a hefty amount, then you clearly are not delivering on your promise. Dont make glorious promises if you cant fulfil them",136846,@146867 I get your disappointment. Could you please elaborate what went wrong so that we can assist you accordingly? ^MN,Thu Nov 23 15:41:52 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
111971,111971,"@140867 @115830 Amazon have lost their edge. Prime used to be brilliant, now only so so. Next day delivery is no longer the norm.",137018,"@146901 Hi, are you waiting for an order at the moment? ^TS",Fri Nov 24 09:55:51 +0000 2017,AmazonHelp,subscription_prime,,,human_required,
